Collection ID,Collection Name,Case Name,Link
5697,Strip Search Cases,Pitney v. City of Chester,https://clearinghouse.net/api/v2/documents/?case=17571
5697,Strip Search Cases,Henry v. Hulett,https://clearinghouse.net/api/v2/documents/?case=17539
5697,Strip Search Cases,Washington v. City of New York,https://clearinghouse.net/api/v2/documents/?case=17201
5697,Strip Search Cases,Dillon v. Clackamas County,https://clearinghouse.net/api/v2/documents/?case=16827
5697,Strip Search Cases,Logory v. County of Susquehanna,https://clearinghouse.net/api/v2/documents/?case=16822
5697,Strip Search Cases,Jones v. Gov't of D.C.,https://clearinghouse.net/api/v2/documents/?case=16200
5697,Strip Search Cases,Gentry v. Floyd County,https://clearinghouse.net/api/v2/documents/?case=16016
5697,Strip Search Cases,J.J. v. Litscher,https://clearinghouse.net/api/v2/documents/?case=15931
5697,Strip Search Cases,Horse v. District of Columbia,https://clearinghouse.net/api/v2/documents/?case=15930
5697,Strip Search Cases,Salem v. Michigan Department of Corrections,https://clearinghouse.net/api/v2/documents/?case=15202
5697,Strip Search Cases,Amador v. Baca,https://clearinghouse.net/api/v2/documents/?case=14457
5697,Strip Search Cases,Ross v. Gossett,https://clearinghouse.net/api/v2/documents/?case=14417
5697,Strip Search Cases,Baggett v. Ashe,https://clearinghouse.net/api/v2/documents/?case=14054
5697,Strip Search Cases,Florence v. County of Burlington,https://clearinghouse.net/api/v2/documents/?case=11854
5697,Strip Search Cases,Byrd v. Maricopa County Sheriff's Department,https://clearinghouse.net/api/v2/documents/?case=11750
5697,Strip Search Cases,Thompson v. City of Flint,https://clearinghouse.net/api/v2/documents/?case=11703
5697,Strip Search Cases,Garcia v. Santa Cruz County,https://clearinghouse.net/api/v2/documents/?case=11435
5697,Strip Search Cases,"Reynolds v. County of Dauphin, PA",https://clearinghouse.net/api/v2/documents/?case=11418
5697,Strip Search Cases,Harper v. Sheriff of Cook County,https://clearinghouse.net/api/v2/documents/?case=11365
5697,Strip Search Cases,Cantley v. The West Virginia Regional Jail and Correctional Facility Authority,https://clearinghouse.net/api/v2/documents/?case=11358
5697,Strip Search Cases,Lopez v. Youngblood,https://clearinghouse.net/api/v2/documents/?case=11310
5697,Strip Search Cases,Bradshaw v. McLennan County,https://clearinghouse.net/api/v2/documents/?case=11302
5697,Strip Search Cases,Torres v. Valencia County,https://clearinghouse.net/api/v2/documents/?case=11295
5697,Strip Search Cases,Foster v. City of Oakland,https://clearinghouse.net/api/v2/documents/?case=11294
5697,Strip Search Cases,Betancourt v. Giuliani,https://clearinghouse.net/api/v2/documents/?case=11253
5697,Strip Search Cases,Munyiri v. Haduch,https://clearinghouse.net/api/v2/documents/?case=11228
5697,Strip Search Cases,Rollins v. Clatsop County,https://clearinghouse.net/api/v2/documents/?case=11029
5697,Strip Search Cases,Hinds v. Multnomah County,https://clearinghouse.net/api/v2/documents/?case=11028
5697,Strip Search Cases,Smook v. Minehaha County,https://clearinghouse.net/api/v2/documents/?case=10868
5697,Strip Search Cases,Wood v. Clemons,https://clearinghouse.net/api/v2/documents/?case=10689
5697,Strip Search Cases,Garcia v. Ocean County,https://clearinghouse.net/api/v2/documents/?case=10616
5697,Strip Search Cases,Kurian v. County of Lancaster,https://clearinghouse.net/api/v2/documents/?case=10615
5697,Strip Search Cases,"Allison v. the Geo Group, Inc.",https://clearinghouse.net/api/v2/documents/?case=10614
5697,Strip Search Cases,Mann v. Donald,https://clearinghouse.net/api/v2/documents/?case=10586
5697,Strip Search Cases,Galloway v. Delgado,https://clearinghouse.net/api/v2/documents/?case=10558
5697,Strip Search Cases,Jackson v. County of Bexar,https://clearinghouse.net/api/v2/documents/?case=10555
5697,Strip Search Cases,Bruscino v. Carlson,https://clearinghouse.net/api/v2/documents/?case=10554
5697,Strip Search Cases,Bono v. Saxbe,https://clearinghouse.net/api/v2/documents/?case=10553
5697,Strip Search Cases,Moya v. City of Albuquerque,https://clearinghouse.net/api/v2/documents/?case=10530
5697,Strip Search Cases,N.G. v. Connecticut,https://clearinghouse.net/api/v2/documents/?case=10518
5697,Strip Search Cases,Bullock v. Sheahan,https://clearinghouse.net/api/v2/documents/?case=10517
5697,Strip Search Cases,Freeman v. Berge,https://clearinghouse.net/api/v2/documents/?case=10378
5697,Strip Search Cases,"Sutton v. Hopkins County, KY",https://clearinghouse.net/api/v2/documents/?case=10268
5697,Strip Search Cases,Martinez v. Tully,https://clearinghouse.net/api/v2/documents/?case=10264
5697,Strip Search Cases,Elliott v. Strafford County,https://clearinghouse.net/api/v2/documents/?case=10260
5697,Strip Search Cases,Kidd v. Gowen,https://clearinghouse.net/api/v2/documents/?case=10259
5697,Strip Search Cases,Taggart v. Solano County,https://clearinghouse.net/api/v2/documents/?case=10258
5697,Strip Search Cases,Robinson v. Sacramento County,https://clearinghouse.net/api/v2/documents/?case=10257
5697,Strip Search Cases,Moyle v. Contra Costa County,https://clearinghouse.net/api/v2/documents/?case=10256
5697,Strip Search Cases,Rodriguez v. Dona Ana County,https://clearinghouse.net/api/v2/documents/?case=10255
5697,Strip Search Cases,Williams v. Kaufman County,https://clearinghouse.net/api/v2/documents/?case=10254
5697,Strip Search Cases,Suon v. County of Alameda,https://clearinghouse.net/api/v2/documents/?case=10251
5697,Strip Search Cases,Kozlowski v. Sacramento County,https://clearinghouse.net/api/v2/documents/?case=10249
5697,Strip Search Cases,Riley v. Los Angeles County,https://clearinghouse.net/api/v2/documents/?case=10246
5697,Strip Search Cases,Gamino v. Ventura County,https://clearinghouse.net/api/v2/documents/?case=10165
5697,Strip Search Cases,Beaudoin v. County of Los Angeles,https://clearinghouse.net/api/v2/documents/?case=10083
5697,Strip Search Cases,Wells v. City of Seattle,https://clearinghouse.net/api/v2/documents/?case=10035
5697,Strip Search Cases,Graff v. County of Salem,https://clearinghouse.net/api/v2/documents/?case=10033
5697,Strip Search Cases,DeMier v. Gondles,https://clearinghouse.net/api/v2/documents/?case=10032
5697,Strip Search Cases,Amaechi v. West,https://clearinghouse.net/api/v2/documents/?case=10031
5697,Strip Search Cases,DiMattesa v. Davies,https://clearinghouse.net/api/v2/documents/?case=10026
5697,Strip Search Cases,Draper v. Walsh,https://clearinghouse.net/api/v2/documents/?case=10024
5697,Strip Search Cases,Sala v. County of Suffolk,https://clearinghouse.net/api/v2/documents/?case=10023
5697,Strip Search Cases,Pritchard v. County of Erie,https://clearinghouse.net/api/v2/documents/?case=10022
5697,Strip Search Cases,Kelleher v. New York State Trooper Fearon,https://clearinghouse.net/api/v2/documents/?case=10021
5697,Strip Search Cases,Allison v. Lincoln County,https://clearinghouse.net/api/v2/documents/?case=10019
5697,Strip Search Cases,Suggs v. County of Cumberland,https://clearinghouse.net/api/v2/documents/?case=10018
5697,Strip Search Cases,Roderique v. Kovac,https://clearinghouse.net/api/v2/documents/?case=10017
5697,Strip Search Cases,Jones v. Morris County Correctional Facility,https://clearinghouse.net/api/v2/documents/?case=10015
5697,Strip Search Cases,Ernst v. Borough of Fort Lee,https://clearinghouse.net/api/v2/documents/?case=10014
5697,Strip Search Cases,Boisselle v. County of Mercer,https://clearinghouse.net/api/v2/documents/?case=10011
5697,Strip Search Cases,"Smith v. Dawson County, NE",https://clearinghouse.net/api/v2/documents/?case=10010
5697,Strip Search Cases,Kathriner v. City of Overland,https://clearinghouse.net/api/v2/documents/?case=10009
5697,Strip Search Cases,John Does 1-100 v. Ninneman,https://clearinghouse.net/api/v2/documents/?case=10008
5697,Strip Search Cases,Jane Does 1-100 v. Omodt,https://clearinghouse.net/api/v2/documents/?case=10007
5697,Strip Search Cases,Miller v. Kennebec County,https://clearinghouse.net/api/v2/documents/?case=10006
5697,Strip Search Cases,Levinson-Roth v. Parries,https://clearinghouse.net/api/v2/documents/?case=10005
5697,Strip Search Cases,Abshire v. Walls,https://clearinghouse.net/api/v2/documents/?case=10004
5697,Strip Search Cases,DeToledo v. County of Suffolk,https://clearinghouse.net/api/v2/documents/?case=10002
5697,Strip Search Cases,"Wilson v. Franklin County, KY",https://clearinghouse.net/api/v2/documents/?case=10001
5697,Strip Search Cases,"Black v. Franklin County, KY",https://clearinghouse.net/api/v2/documents/?case=10000
5697,Strip Search Cases,Cruz v. Finney County,https://clearinghouse.net/api/v2/documents/?case=9999
5697,Strip Search Cases,Allen v. Wyandotte County Board of Commissioners,https://clearinghouse.net/api/v2/documents/?case=9998
5697,Strip Search Cases,Noon v. Sailor,https://clearinghouse.net/api/v2/documents/?case=9996
5697,Strip Search Cases,"Jane Roe v. Town of Highland, IN",https://clearinghouse.net/api/v2/documents/?case=9995
5697,Strip Search Cases,"Bovey v. City of Lafayette, Ind.",https://clearinghouse.net/api/v2/documents/?case=9992
5697,Strip Search Cases,Thompson v. Cook County,https://clearinghouse.net/api/v2/documents/?case=9987
5697,Strip Search Cases,Susan B. v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9986
5697,Strip Search Cases,Simenc v. Sheriff of DuPage County,https://clearinghouse.net/api/v2/documents/?case=9984
5697,Strip Search Cases,Roscom v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9983
5697,Strip Search Cases,Raymundo v. Winnebago County,https://clearinghouse.net/api/v2/documents/?case=9980
5697,Strip Search Cases,People v. Seymour,https://clearinghouse.net/api/v2/documents/?case=9979
5697,Strip Search Cases,Newell v. City of Elgin,https://clearinghouse.net/api/v2/documents/?case=9978
5697,Strip Search Cases,Kraushaar v. Flanigan,https://clearinghouse.net/api/v2/documents/?case=9975
5697,Strip Search Cases,Klein v. Lundmark,https://clearinghouse.net/api/v2/documents/?case=9974
5697,Strip Search Cases,Joan W. v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9973
5697,Strip Search Cases,Doe v. Hunt,https://clearinghouse.net/api/v2/documents/?case=9972
5697,Strip Search Cases,Iskander v. Village of Forest Park,https://clearinghouse.net/api/v2/documents/?case=9971
5697,Strip Search Cases,Hoffman v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9970
5697,Strip Search Cases,Dahm v. City of Rock Island,https://clearinghouse.net/api/v2/documents/?case=9969
5697,Strip Search Cases,Branch v. City of Bellwood,https://clearinghouse.net/api/v2/documents/?case=9968
5697,Strip Search Cases,Welch v. Rice,https://clearinghouse.net/api/v2/documents/?case=9963
5697,Strip Search Cases,Rankin v. Colman,https://clearinghouse.net/api/v2/documents/?case=9961
5697,Strip Search Cases,Cuesta v. School Board of Miami Dade County,https://clearinghouse.net/api/v2/documents/?case=9960
5697,Strip Search Cases,Helton v. United States,https://clearinghouse.net/api/v2/documents/?case=9959
5697,Strip Search Cases,Yourke v. City & County of San Francisco,https://clearinghouse.net/api/v2/documents/?case=9958
5697,Strip Search Cases,Tungwarara v. United States,https://clearinghouse.net/api/v2/documents/?case=9957
5697,Strip Search Cases,Streit v. County of Los Angeles,https://clearinghouse.net/api/v2/documents/?case=9954
5697,Strip Search Cases,Craft v. County of San Bernardino,https://clearinghouse.net/api/v2/documents/?case=9951
5697,Strip Search Cases,Bull v. County of Sacramento,https://clearinghouse.net/api/v2/documents/?case=9950
5697,Strip Search Cases,Barnett v. County of Contra Costa,https://clearinghouse.net/api/v2/documents/?case=9949
5697,Strip Search Cases,Creamer v. Raffety,https://clearinghouse.net/api/v2/documents/?case=9948
5697,Strip Search Cases,Maneely v. City of Newburgh,https://clearinghouse.net/api/v2/documents/?case=9945
5697,Strip Search Cases,Kahler v. Rensselaer County,https://clearinghouse.net/api/v2/documents/?case=9944
5697,Strip Search Cases,Moser v. Anderson,https://clearinghouse.net/api/v2/documents/?case=9943
5697,Strip Search Cases,Doan v. Watson,https://clearinghouse.net/api/v2/documents/?case=9942
5697,Strip Search Cases,Schneider v. City and County of San Francisco,https://clearinghouse.net/api/v2/documents/?case=9899
5697,Strip Search Cases,Dare v. Knox County,https://clearinghouse.net/api/v2/documents/?case=9894
5697,Strip Search Cases,Iaffaldano v. Nassau County,https://clearinghouse.net/api/v2/documents/?case=9893
5697,Strip Search Cases,Garvey v. MacDonald,https://clearinghouse.net/api/v2/documents/?case=9890
5697,Strip Search Cases,Wood v. Clemons,https://clearinghouse.net/api/v2/documents/?case=9872
5697,Strip Search Cases,Wilson v. Jones,https://clearinghouse.net/api/v2/documents/?case=9871
5697,Strip Search Cases,Weber v. Dell,https://clearinghouse.net/api/v2/documents/?case=9870
5697,Strip Search Cases,Way v. Ventura County,https://clearinghouse.net/api/v2/documents/?case=9869
5697,Strip Search Cases,Watt v. City of Richardson Police Department,https://clearinghouse.net/api/v2/documents/?case=9868
5697,Strip Search Cases,Ward v. San Diego County,https://clearinghouse.net/api/v2/documents/?case=9867
5697,Strip Search Cases,Walsh v. Franco,https://clearinghouse.net/api/v2/documents/?case=9866
5697,Strip Search Cases,Wachtler v. County of Herkimer,https://clearinghouse.net/api/v2/documents/?case=9865
5697,Strip Search Cases,Varrone v. Bilotti,https://clearinghouse.net/api/v2/documents/?case=9863
5697,Strip Search Cases,Tinetti v. Wittke,https://clearinghouse.net/api/v2/documents/?case=9860
5697,Strip Search Cases,Tikalski v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9859
5697,Strip Search Cases,"Swart v. Scott County, Minnesota",https://clearinghouse.net/api/v2/documents/?case=9857
5697,Strip Search Cases,Swain v. Spinney,https://clearinghouse.net/api/v2/documents/?case=9854
5697,Strip Search Cases,"Stewart v. Lubbock County, Texas",https://clearinghouse.net/api/v2/documents/?case=9852
5697,Strip Search Cases,Stanley v. Henson,https://clearinghouse.net/api/v2/documents/?case=9850
5697,Strip Search Cases,Smith v. Montgomery County,https://clearinghouse.net/api/v2/documents/?case=9849
5697,Strip Search Cases,Skurstenis v. Jones,https://clearinghouse.net/api/v2/documents/?case=9847
5697,Strip Search Cases,Savard v. Rhode Island,https://clearinghouse.net/api/v2/documents/?case=9845
5697,Strip Search Cases,Richerson v. Fayette County,https://clearinghouse.net/api/v2/documents/?case=9844
5697,Strip Search Cases,Roberts v. State of Rhode Island,https://clearinghouse.net/api/v2/documents/?case=9842
5697,Strip Search Cases,Newkirk v. Sheers,https://clearinghouse.net/api/v2/documents/?case=9840
5697,Strip Search Cases,Murcia v. Orange County,https://clearinghouse.net/api/v2/documents/?case=9839
5697,Strip Search Cases,Masters v. Crouch,https://clearinghouse.net/api/v2/documents/?case=9837
5697,Strip Search Cases,Mason v. Village of Babylon,https://clearinghouse.net/api/v2/documents/?case=9836
5697,Strip Search Cases,Jane Does v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9835
5697,Strip Search Cases,Logan v. Shealy,https://clearinghouse.net/api/v2/documents/?case=9834
5697,Strip Search Cases,Levka v. City of Chicago,https://clearinghouse.net/api/v2/documents/?case=9833
5697,Strip Search Cases,Kennedy v. LAPD,https://clearinghouse.net/api/v2/documents/?case=9832
5697,Strip Search Cases,Kaufman v. Rivera,https://clearinghouse.net/api/v2/documents/?case=9831
5697,Strip Search Cases,Justice v. City of Peachtree,https://clearinghouse.net/api/v2/documents/?case=9830
5697,Strip Search Cases,Jones v. Edwards,https://clearinghouse.net/api/v2/documents/?case=9829
5697,Strip Search Cases,"Hunt v. Polk County, Iowa",https://clearinghouse.net/api/v2/documents/?case=9828
5697,Strip Search Cases,Holton v. Mohon,https://clearinghouse.net/api/v2/documents/?case=9827
5697,Strip Search Cases,Hill v. Bogans,https://clearinghouse.net/api/v2/documents/?case=9826
5697,Strip Search Cases,Hicks v. Moore,https://clearinghouse.net/api/v2/documents/?case=9825
5697,Strip Search Cases,Gonzalez v. City of Schenectady,https://clearinghouse.net/api/v2/documents/?case=9824
5697,Strip Search Cases,Giles v. Ackerman,https://clearinghouse.net/api/v2/documents/?case=9822
5697,Strip Search Cases,Fuller v. M.G. Jewelry,https://clearinghouse.net/api/v2/documents/?case=9820
5697,Strip Search Cases,Dodge v. Orange County,https://clearinghouse.net/api/v2/documents/?case=9816
5697,Strip Search Cases,"Dobrowolskyj v. Jefferson County, Kentucky",https://clearinghouse.net/api/v2/documents/?case=9815
5697,Strip Search Cases,Ciraolo v. City of New York,https://clearinghouse.net/api/v2/documents/?case=9814
5697,Strip Search Cases,Chapman v. Nichols,https://clearinghouse.net/api/v2/documents/?case=9813
5697,Strip Search Cases,Arruda v. Fair,https://clearinghouse.net/api/v2/documents/?case=9812
5697,Strip Search Cases,Young v. County of Cook,https://clearinghouse.net/api/v2/documents/?case=9811
5697,Strip Search Cases,Wood v. Hancock County,https://clearinghouse.net/api/v2/documents/?case=9808
5697,Strip Search Cases,Wilson v. County of Gloucester,https://clearinghouse.net/api/v2/documents/?case=9801
5697,Strip Search Cases,McBean v. City of New York,https://clearinghouse.net/api/v2/documents/?case=9784
5697,Strip Search Cases,"Brecher v. St. Croix County, Wisconsin",https://clearinghouse.net/api/v2/documents/?case=9768
5697,Strip Search Cases,Williams v. Niagara County,https://clearinghouse.net/api/v2/documents/?case=9756
5697,Strip Search Cases,Wilkes v. Sheahan,https://clearinghouse.net/api/v2/documents/?case=9745
5697,Strip Search Cases,Tyson v. City of New York,https://clearinghouse.net/api/v2/documents/?case=9744
5697,Strip Search Cases,Todd v. Solano County,https://clearinghouse.net/api/v2/documents/?case=9743
5697,Strip Search Cases,Spinner v. City of New York,https://clearinghouse.net/api/v2/documents/?case=9741
5697,Strip Search Cases,Spellman v. Humboldt County,https://clearinghouse.net/api/v2/documents/?case=9740
5697,Strip Search Cases,Schaffer v. Alameda County,https://clearinghouse.net/api/v2/documents/?case=9739
5697,Strip Search Cases,Sanchez v. Placer County,https://clearinghouse.net/api/v2/documents/?case=9738
5697,Strip Search Cases,Ryan v. Garvey,https://clearinghouse.net/api/v2/documents/?case=9737
5697,Strip Search Cases,Rose v. Saginaw County,https://clearinghouse.net/api/v2/documents/?case=9736
5697,Strip Search Cases,Regan v. Salt Lake County,https://clearinghouse.net/api/v2/documents/?case=9719
5697,Strip Search Cases,Powell v. Barrett,https://clearinghouse.net/api/v2/documents/?case=9718
5697,Strip Search Cases,Plemmons v. Pierce County,https://clearinghouse.net/api/v2/documents/?case=9717
5697,Strip Search Cases,Parilla v. Eslinger,https://clearinghouse.net/api/v2/documents/?case=9716
5697,Strip Search Cases,Mack v. Suffolk County,https://clearinghouse.net/api/v2/documents/?case=9664
5697,Strip Search Cases,Hydrick v. Wilson,https://clearinghouse.net/api/v2/documents/?case=9628
5697,Strip Search Cases,O'Day v. Nassau County,https://clearinghouse.net/api/v2/documents/?case=9622
5697,Strip Search Cases,Nilsen v. York County,https://clearinghouse.net/api/v2/documents/?case=9621
5697,Strip Search Cases,Maryland NAACP v. Baltimore City Police Department,https://clearinghouse.net/api/v2/documents/?case=9620
5697,Strip Search Cases,Mumpower v. Shelby County,https://clearinghouse.net/api/v2/documents/?case=9619
5697,Strip Search Cases,Mitchell v. Clinton County,https://clearinghouse.net/api/v2/documents/?case=9617
5697,Strip Search Cases,McDaniel v. Schenectady County,https://clearinghouse.net/api/v2/documents/?case=9616
5697,Strip Search Cases,Marriott v. Montgomery County,https://clearinghouse.net/api/v2/documents/?case=9615
5697,Strip Search Cases,McGill v. Lee County,https://clearinghouse.net/api/v2/documents/?case=9614
5697,Strip Search Cases,Lira v. Dona Ana County,https://clearinghouse.net/api/v2/documents/?case=9613
5697,Strip Search Cases,Leyba v. Santa Fe County,https://clearinghouse.net/api/v2/documents/?case=9612
5697,Strip Search Cases,"Kelsey v. Schoharie County, New York",https://clearinghouse.net/api/v2/documents/?case=9610
5697,Strip Search Cases,Jones v. Murphy,https://clearinghouse.net/api/v2/documents/?case=9609
5697,Strip Search Cases,Johnson v. District of Columbia,https://clearinghouse.net/api/v2/documents/?case=9608
5697,Strip Search Cases,"Hicks v. Camden County, New Jersey",https://clearinghouse.net/api/v2/documents/?case=9607
5697,Strip Search Cases,Haney v. Miami-Dade County,https://clearinghouse.net/api/v2/documents/?case=9605
5697,Strip Search Cases,Delandro v. County of Allegheny,https://clearinghouse.net/api/v2/documents/?case=9604
5697,Strip Search Cases,Butler v. Santa Cruz County,https://clearinghouse.net/api/v2/documents/?case=9603
5697,Strip Search Cases,"Boone v. Philadelphia, Pennsylvania",https://clearinghouse.net/api/v2/documents/?case=9602
5697,Strip Search Cases,Gary v. Sheahan,https://clearinghouse.net/api/v2/documents/?case=9601
5697,Strip Search Cases,"Gallagher v. San Mateo County, California",https://clearinghouse.net/api/v2/documents/?case=9600
5697,Strip Search Cases,Foreman v. Connecticut,https://clearinghouse.net/api/v2/documents/?case=9599
5697,Strip Search Cases,Connor v. Plymouth County,https://clearinghouse.net/api/v2/documents/?case=9598
5697,Strip Search Cases,"Flick v. San Francisco, California",https://clearinghouse.net/api/v2/documents/?case=9596
5697,Strip Search Cases,"Evans v. City of Zebulon, Georgia",https://clearinghouse.net/api/v2/documents/?case=9595
5697,Strip Search Cases,Musso v. County of Los Angeles,https://clearinghouse.net/api/v2/documents/?case=9568
5697,Strip Search Cases,"Chatoian v. Marin County, California",https://clearinghouse.net/api/v2/documents/?case=9558
5697,Strip Search Cases,Cazenave v. Foti,https://clearinghouse.net/api/v2/documents/?case=9557
5697,Strip Search Cases,"Calvin v. Sheriff of Will County, Illinois",https://clearinghouse.net/api/v2/documents/?case=9518
5697,Strip Search Cases,"Doe v. Calumet City, Illinois",https://clearinghouse.net/api/v2/documents/?case=9517
5697,Strip Search Cases,"Miracle v. Bullitt County, Kentucky",https://clearinghouse.net/api/v2/documents/?case=9516
5697,Strip Search Cases,Bame v. Clark,https://clearinghouse.net/api/v2/documents/?case=9515
5697,Strip Search Cases,Augustin v. Jablonsky,https://clearinghouse.net/api/v2/documents/?case=9514
5697,Strip Search Cases,S.H. v. Stickrath,https://clearinghouse.net/api/v2/documents/?case=9511
5697,Strip Search Cases,Barnes v. District of Columbia,https://clearinghouse.net/api/v2/documents/?case=9488
5697,Strip Search Cases,Farrell v. Harper,https://clearinghouse.net/api/v2/documents/?case=9466
5697,Strip Search Cases,Presley v. Epps,https://clearinghouse.net/api/v2/documents/?case=5556
